"ind"	"control_ind"	"year"	"plot"	"pathogen"	"trait1"	"trait2"	"trait3"
"Coll0356"	0	2019	"261"	"TRUE"	75.42241	14.52245	1
"Coll0356"	0	2019	"262"	"TRUE"	68.41277	13.8162	1
"Coll0357"	0	2019	"263"	"TRUE"	78.46256	14.19291	1
"Coll0357"	0	2019	"264"	"TRUE"	76.09526	11.94005	1
"Coll0358"	0	2019	"265"	"TRUE"	40.72588	15.76043	1
"Coll0358"	0	2019	"266"	"TRUE"	41.85208	16.13979	1
"Coll0359"	0	2019	"267"	"TRUE"	80.90086	16.14056	0
"Coll0359"	0	2019	"268"	"TRUE"	56.76618	17.2061	0
"Coll0360"	0	2019	"269"	"TRUE"	42.65588	15.84674	1
"Coll0360"	0	2019	"270"	"TRUE"	39.04169	15.36538	1
"Coll0361"	0	2019	"271"	"TRUE"	71.93962	15.37698	1
"Coll0361"	0	2019	"272"	"TRUE"	85.41618	13.75776	1
"Coll0362"	0	2019	"273"	"TRUE"	55.54763	16.91577	1
"Coll0362"	0	2019	"274"	"TRUE"	81.79738	16.54703	1
"Coll0363"	0	2019	"275"	"TRUE"	72.24394	12.73061	1
"Coll0363"	0	2019	"276"	"TRUE"	97.34289	11.51658	1
"Coll0364"	0	2019	"277"	"TRUE"	59.41318	14.80583	1
"Coll0364"	0	2019	"278"	"TRUE"	55.33128	14.55351	1
"Coll0365"	0	2019	"279"	"TRUE"	78.96298	16.44751	0
"Coll0365"	0	2019	"280"	"TRUE"	79.7036	15.45432	0
"Coll0366"	0	2019	"281"	"TRUE"	56.8099	14.60904	1
"Coll0366"	0	2019	"282"	"TRUE"	76.80573	13.79309	1
"Coll0367"	0	2019	"283"	"TRUE"	86.77714	15.18669	1
"Coll0367"	0	2019	"284"	"TRUE"	86.86961	13.8984	1
"Coll0368"	0	2019	"285"	"TRUE"	60.60978	15.7987	1
"Coll0368"	0	2019	"286"	"TRUE"	63.30949	15.34782	1
"Coll0369"	0	2019	"287"	"TRUE"	66.97307	16.58957	1
"Coll0369"	0	2019	"288"	"TRUE"	57.62073	14.89308	1
"Coll0370"	0	2019	"289"	"TRUE"	63.15043	15.17968	1
"Coll0370"	0	2019	"290"	"TRUE"	63.13312	16.07406	1
"Coll0371"	0	2019	"291"	"TRUE"	97.56474	16.2719	1
"Coll0371"	0	2019	"292"	"TRUE"	110.91692	16.49864	1
"Coll0372"	0	2019	"293"	"TRUE"	68.26557	17.66253	1
"Coll0372"	0	2019	"294"	"TRUE"	63.99176	17.98728	1
"Coll0373"	0	2019	"295"	"TRUE"	60.42871	16.41327	1
"Coll0373"	0	2019	"296"	"TRUE"	91.63397	16.43639	0
"Coll0374"	0	2019	"297"	"TRUE"	77.27513	16.43988	1
"Coll0374"	0	2019	"298"	"TRUE"	97.48605	16.84723	1
"Coll0375"	0	2019	"299"	"TRUE"	79.59284	16.6247	1
"Coll0375"	0	2019	"300"	"TRUE"	87.01644	16.95174	1
"Coll0301"	0	2020	"1"	"FALSE"	83.85305	23.0023	0
"Coll0301"	0	2020	"2"	"FALSE"	92.98313	21.73083	0
"Coll0302"	0	2020	"3"	"FALSE"	106.20763	19.73594	0
"Coll0302"	0	2020	"4"	"FALSE"	88.28574	20.6667	0
"Coll0303"	0	2020	"5"	"FALSE"	66.47938	22.14017	0
"Coll0303"	0	2020	"6"	"FALSE"	67.46877	20.5534	0
"Coll0304"	0	2020	"7"	"FALSE"	69.627	19.16702	0
"Coll0304"	0	2020	"8"	"FALSE"	47.11143	19.70718	0
"Coll0305"	0	2020	"9"	"FALSE"	62.08408	19.57914	0
"Coll0305"	0	2020	"10"	"FALSE"	29.00805	20.56826	0
"Coll0306"	0	2020	"11"	"FALSE"	91.00461	20.10317	0
"Coll0306"	0	2020	"12"	"FALSE"	77.01993	20.75238	0
"Coll0307"	0	2020	"13"	"FALSE"	59.3718	19.19514	0
"Coll0307"	0	2020	"14"	"FALSE"	115.44646	19.39664	0
"Coll0308"	0	2020	"15"	"FALSE"	71.33039	18.7723	0
"Coll0308"	0	2020	"16"	"FALSE"	60.75785	18.7676	0
"Coll0309"	0	2020	"17"	"FALSE"	102.60898	19.26714	0
"Coll0309"	0	2020	"18"	"FALSE"	97.0842	18.59384	0
"Coll0310"	0	2020	"19"	"FALSE"	112.29515	17.54296	0
"Coll0310"	0	2020	"20"	"FALSE"	148.91627	18.10268	0
"Coll0311"	0	2020	"21"	"FALSE"	74.54341	16.32814	0
"Coll0311"	0	2020	"22"	"FALSE"	107.02666	16.42696	0
"Coll0312"	0	2020	"23"	"FALSE"	66.90758	18.83329	0
"Coll0312"	0	2020	"24"	"FALSE"	87.4415	18.45933	0
"Coll0313"	0	2020	"25"	"FALSE"	98.92171	18.99648	0
"Coll0313"	0	2020	"26"	"FALSE"	110.15854	18.98701	0
"Coll0314"	0	2020	"27"	"FALSE"	77.1518	18.3468	0
"Coll0314"	0	2020	"28"	"FALSE"	77.32658	19.65682	0
"Coll0315"	0	2020	"29"	"FALSE"	92.63531	19.715	0
"Coll0315"	0	2020	"30"	"FALSE"	90.10883	19.44409	0
"Coll0316"	0	2020	"31"	"FALSE"	74.29977	14.23408	0
"Coll0316"	0	2020	"32"	"FALSE"	92.00098	15.83525	0
"Coll0317"	0	2020	"33"	"FALSE"	125.8685	19.67879	0
"Coll0317"	0	2020	"34"	"FALSE"	82.56298	19.09461	0
"Coll0318"	0	2020	"35"	"FALSE"	56.84797	17.90155	0
"Coll0318"	0	2020	"36"	"FALSE"	58.50595	17.33757	0
"Coll0319"	0	2020	"37"	"FALSE"	87.11856	18.68175	0
"Coll0319"	0	2020	"38"	"FALSE"	99.12275	17.45069	0
"Coll0320"	0	2020	"39"	"FALSE"	128.18609	18.71583	0
"Coll0320"	0	2020	"40"	"FALSE"	106.11422	19.59256	0
"Coll0321"	0	2020	"41"	"FALSE"	95.02213	20.73568	0
"Coll0321"	0	2020	"42"	"FALSE"	132.90853	20.29841	0
"Coll0322"	0	2020	"43"	"FALSE"	76.9445	20.60807	0
"Coll0322"	0	2020	"44"	"FALSE"	67.52328	19.967	0
"Coll0323"	0	2020	"45"	"FALSE"	87.80874	18.80467	0
"Coll0323"	0	2020	"46"	"FALSE"	85.5171	19.05554	0
"Coll0324"	0	2020	"47"	"FALSE"	111.75437	19.41368	0
"Coll0324"	0	2020	"48"	"FALSE"	98.91455	20.55531	0
"Coll0325"	0	2020	"49"	"FALSE"	60.81141	20.31606	0
"Coll0325"	0	2020	"50"	"FALSE"	84.96748	21.05961	0
"Coll0326"	0	2020	"51"	"FALSE"	93.39376	17.25447	0
"Coll0326"	0	2020	"52"	"FALSE"	62.83286	16.83887	0
"Coll0327"	0	2020	"53"	"FALSE"	92.53423	19.01651	0
"Coll0327"	0	2020	"54"	"FALSE"	124.38721	19.78783	0
"Coll0328"	0	2020	"55"	"FALSE"	99.39025	21.94561	0
"Coll0328"	0	2020	"56"	"FALSE"	85.95317	20.85253	0
"Coll0329"	0	2020	"57"	"FALSE"	78.00988	19.92542	0
"Coll0329"	0	2020	"58"	"FALSE"	79.99046	20.00124	0
"Coll0330"	0	2020	"59"	"FALSE"	82.57247	20.14234	0
"Coll0330"	0	2020	"60"	"FALSE"	81.46834	20.33732	0
"Coll0331"	0	2020	"61"	"FALSE"	64.05379	19.19432	0
"Coll0331"	0	2020	"62"	"FALSE"	96.6764	19.73555	0
"Coll0332"	0	2020	"63"	"FALSE"	106.25559	20.06587	0
"Coll0332"	0	2020	"64"	"FALSE"	96.03023	21.17923	0
"Coll0333"	0	2020	"65"	"FALSE"	126.04653	17.63711	0
"Coll0333"	0	2020	"66"	"FALSE"	73.16355	19.17576	0
"Coll0334"	0	2020	"67"	"FALSE"	88.53078	17.47889	0
"Coll0334"	0	2020	"68"	"FALSE"	73.09042	17.20887	0
"Coll0335"	0	2020	"69"	"FALSE"	101.82904	21.57048	0
"Coll0335"	0	2020	"70"	"FALSE"	79.52138	21.48303	0
"Coll0336"	0	2020	"71"	"FALSE"	88.3531	20.79218	0
"Coll0336"	0	2020	"72"	"FALSE"	59.35168	20.89458	0
"Coll0337"	0	2020	"73"	"FALSE"	89.22577	18.84807	0
"Coll0337"	0	2020	"74"	"FALSE"	90.89831	19.10558	0
"Coll0338"	0	2020	"75"	"FALSE"	121.59238	19.28667	0
"Coll0338"	0	2020	"76"	"FALSE"	96.1669	18.39133	0
"Coll0339"	0	2020	"77"	"FALSE"	79.29346	19.42386	0
"Coll0339"	0	2020	"78"	"FALSE"	83.03917	20.81489	0
"Coll0340"	0	2020	"79"	"FALSE"	77.01187	18.88332	0
"Coll0340"	0	2020	"80"	"FALSE"	107.12732	17.05851	0
"Coll0341"	0	2020	"81"	"FALSE"	65.33499	18.41317	0
"Coll0341"	0	2020	"82"	"FALSE"	80.25684	17.20772	0
"Coll0342"	0	2020	"83"	"FALSE"	80.54898	19.51008	0
"Coll0342"	0	2020	"84"	"FALSE"	86.86931	16.12918	0
"Coll0343"	0	2020	"85"	"FALSE"	69.29209	19.57582	0
"Coll0343"	0	2020	"86"	"FALSE"	87.14347	19.84563	0
"Coll0344"	0	2020	"87"	"FALSE"	123.99768	18.22183	0
"Coll0344"	0	2020	"88"	"FALSE"	102.42884	17.75896	0
"Coll0345"	0	2020	"89"	"FALSE"	108.31522	17.10114	0
"Coll0345"	0	2020	"90"	"FALSE"	74.28643	18.64176	0
"Coll0346"	0	2020	"91"	"FALSE"	115.1573	17.0884	0
"Coll0346"	0	2020	"92"	"FALSE"	100.61197	16.35857	0
"Coll0347"	0	2020	"93"	"FALSE"	86.17355	20.7696	0
"Coll0347"	0	2020	"94"	"FALSE"	107.24479	20.8364	0
"Coll0348"	0	2020	"95"	"FALSE"	92.17047	20.69837	0
"Coll0348"	0	2020	"96"	"FALSE"	92.29558	20.34775	0
"Coll0349"	0	2020	"97"	"FALSE"	69.2013	19.56873	0
"Coll0349"	0	2020	"98"	"FALSE"	87.03297	19.61833	0
"Coll0350"	0	2020	"99"	"FALSE"	118.35557	16.83504	0
"Coll0350"	0	2020	"100"	"FALSE"	119.37824	18.3605	0
"Coll0351"	0	2020	"101"	"FALSE"	83.27258	18.60726	0
"Coll0351"	0	2020	"102"	"FALSE"	60.44412	19.96086	0
"Coll0352"	0	2020	"103"	"FALSE"	104.14075	16.4156	0
"Coll0352"	0	2020	"104"	"FALSE"	99.46649	15.95015	0
"Coll0353"	0	2020	"105"	"FALSE"	75.56032	19.02128	0
"Coll0353"	0	2020	"106"	"FALSE"	69.39275	15.99761	0
"Coll0354"	0	2020	"107"	"FALSE"	72.27064	19.6935	0
"Coll0354"	0	2020	"108"	"FALSE"	77.13588	19.4972	0
"Coll0355"	0	2020	"109"	"FALSE"	114.96261	19.72227	0
"Coll0355"	0	2020	"110"	"FALSE"	107.06748	19.58036	0
"Coll0356"	0	2020	"111"	"FALSE"	77.53311	18.39296	0
"Coll0356"	0	2020	"112"	"FALSE"	108.72281	17.63635	0
"Coll0357"	0	2020	"113"	"FALSE"	118.03379	16.48203	0
"Coll0357"	0	2020	"114"	"FALSE"	109.18209	15.90227	0
"Coll0358"	0	2020	"115"	"FALSE"	60.54845	19.11495	0
"Coll0358"	0	2020	"116"	"FALSE"	60.39933	19.7462	0
"Coll0359"	0	2020	"117"	"FALSE"	56.40153	18.82864	0
"Coll0359"	0	2020	"118"	"FALSE"	64.20208	18.43118	0
"Coll0360"	0	2020	"119"	"FALSE"	60.15878	19.87512	0
"Coll0360"	0	2020	"120"	"FALSE"	43.07929	21.05904	0
"Coll0361"	0	2020	"121"	"FALSE"	116.20319	17.5141	0
"Coll0361"	0	2020	"122"	"FALSE"	71.22178	18.26649	0
"Coll0362"	0	2020	"123"	"FALSE"	108.66878	19.72164	0
"Coll0362"	0	2020	"124"	"FALSE"	86.89706	19.62956	0
"Coll0363"	0	2020	"125"	"FALSE"	86.97278	15.96562	0
"Coll0363"	0	2020	"126"	"FALSE"	97.82101	15.56228	0
"Coll0364"	0	2020	"127"	"FALSE"	95.27342	19.32961	0
"Coll0364"	0	2020	"128"	"FALSE"	94.14269	18.42092	0
"Coll0365"	0	2020	"129"	"FALSE"	68.20514	19.9567	0
"Coll0365"	0	2020	"130"	"FALSE"	111.84494	20.26946	0
"Coll0366"	0	2020	"131"	"FALSE"	60.95121	17.52957	0
"Coll0366"	0	2020	"132"	"FALSE"	93.55801	17.44908	0
"Coll0367"	0	2020	"133"	"FALSE"	101.06044	18.57492	0
"Coll0367"	0	2020	"134"	"FALSE"	104.89238	19.02546	0
"Coll0368"	0	2020	"135"	"FALSE"	60.50955	19.06654	0
"Coll0368"	0	2020	"136"	"FALSE"	81.68155	18.1186	0
"Coll0369"	0	2020	"137"	"FALSE"	86.10545	19.71744	0
"Coll0369"	0	2020	"138"	"FALSE"	102.7143	19.5563	0
"Coll0370"	0	2020	"139"	"FALSE"	82.26145	18.90654	0
"Coll0370"	0	2020	"140"	"FALSE"	74.51083	19.78704	0
"Coll0371"	0	2020	"141"	"FALSE"	114.97519	20.34247	0
"Coll0371"	0	2020	"142"	"FALSE"	87.13494	20.28268	0
"Coll0372"	0	2020	"143"	"FALSE"	62.53046	22.33525	0
"Coll0372"	0	2020	"144"	"FALSE"	98.19076	21.73255	0
"Coll0373"	0	2020	"145"	"FALSE"	67.07382	18.59952	0
"Coll0373"	0	2020	"146"	"FALSE"	56.47513	19.70378	0
"Coll0374"	0	2020	"147"	"FALSE"	96.36097	18.07873	0
"Coll0374"	0	2020	"148"	"FALSE"	110.07977	20.0036	0
"Coll0375"	0	2020	"149"	"FALSE"	90.22592	19.48505	0
"Coll0375"	0	2020	"150"	"FALSE"	123.97477	18.67278	0
"Coll0376"	0	2020	"151"	"FALSE"	52.9344	21.27633	0
"Coll0376"	0	2020	"152"	"FALSE"	43.61602	18.29912	0
"Coll0377"	0	2020	"153"	"FALSE"	133.13701	18.38634	0
"Coll0377"	0	2020	"154"	"FALSE"	103.76265	19.06147	0
"Coll0378"	0	2020	"155"	"FALSE"	97.71481	18.63879	0
"Coll0378"	0	2020	"156"	"FALSE"	102.39741	19.1555	0
"Coll0379"	0	2020	"157"	"FALSE"	85.1291	21.43332	0
"Coll0379"	0	2020	"158"	"FALSE"	111.91464	21.0239	0
"Coll0380"	0	2020	"159"	"FALSE"	97.88808	16.46585	0
"Coll0380"	0	2020	"160"	"FALSE"	80.41935	18.03674	0
"Coll0381"	0	2020	"161"	"FALSE"	91.92309	21.00011	0
"Coll0381"	0	2020	"162"	"FALSE"	100.23789	21.73597	0
"Coll0382"	0	2020	"163"	"FALSE"	105.17556	19.41989	0
"Coll0382"	0	2020	"164"	"FALSE"	76.72325	19.68156	0
"Coll0383"	0	2020	"165"	"FALSE"	52.72805	20.72968	0
"Coll0383"	0	2020	"166"	"FALSE"	67.10383	20.71766	0
"Coll0384"	0	2020	"167"	"FALSE"	100.4364	20.94065	0
"Coll0384"	0	2020	"168"	"FALSE"	119.61653	19.76381	0
"Coll0385"	0	2020	"169"	"FALSE"	53.98353	19.49667	0
"Coll0385"	0	2020	"170"	"FALSE"	111.63508	17.98575	0
"Coll0386"	0	2020	"171"	"FALSE"	102.99958	20.4862	0
"Coll0386"	0	2020	"172"	"FALSE"	91.98398	21.32034	0
"Coll0387"	0	2020	"173"	"FALSE"	111.53767	19.80861	0
"Coll0387"	0	2020	"174"	"FALSE"	90.89796	18.57049	0
"Coll0388"	0	2020	"175"	"FALSE"	115.37886	19.77664	0
"Coll0388"	0	2020	"176"	"FALSE"	111.3929	20.73459	0
"Coll0389"	1	2020	"177"	"FALSE"	100.56355	20.40281	0
"Coll0389"	1	2020	"178"	"FALSE"	135.61989	21.98532	0
"Coll0390"	0	2020	"179"	"FALSE"	73.39518	21.9666	0
"Coll0390"	0	2020	"180"	"FALSE"	87.60224	22.02036	0
"Coll0391"	0	2020	"181"	"FALSE"	110.42244	16.4748	0
"Coll0391"	0	2020	"182"	"FALSE"	110.01711	15.35081	0
"Coll0392"	0	2020	"183"	"FALSE"	64.06986	18.559	0
"Coll0392"	0	2020	"184"	"FALSE"	81.56467	17.06663	0
"Coll0393"	0	2020	"185"	"FALSE"	55.99225	17.87325	0
"Coll0393"	0	2020	"186"	"FALSE"	96.66056	18.6934	0
"Coll0394"	0	2020	"187"	"FALSE"	94.2068	18.78269	0
"Coll0394"	0	2020	"188"	"FALSE"	91.20991	19.81202	0
"Coll0395"	0	2020	"189"	"FALSE"	96.99023	19.48372	0
"Coll0395"	0	2020	"190"	"FALSE"	96.86995	20.68829	0
"Coll0396"	0	2020	"191"	"FALSE"	102.78643	18.59745	0
"Coll0396"	0	2020	"192"	"FALSE"	77.66834	17.62422	0
"Coll0397"	0	2020	"193"	"FALSE"	84.4341	19.14256	0
"Coll0397"	0	2020	"194"	"FALSE"	93.33684	18.04447	0
"Coll0398"	0	2020	"195"	"FALSE"	70.32436	21.72404	0
"Coll0398"	0	2020	"196"	"FALSE"	91.35043	21.55078	0
"Coll0399"	0	2020	"197"	"FALSE"	50.54285	16.24081	0
"Coll0399"	0	2020	"198"	"FALSE"	84.19196	16.62684	0
"Coll0400"	0	2020	"199"	"FALSE"	109.37353	18.98147	0
"Coll0400"	0	2020	"200"	"FALSE"	97.04574	18.23475	0
"Coll0401"	0	2020	"201"	"FALSE"	114.1323	18.94967	0
"Coll0401"	0	2020	"202"	"FALSE"	80.20933	18.54199	0
"Coll0402"	0	2020	"203"	"FALSE"	130.39485	17.01416	0
"Coll0402"	0	2020	"204"	"FALSE"	110.16577	16.86439	0
"Coll0403"	0	2020	"205"	"FALSE"	71.68535	17.55884	0
"Coll0403"	0	2020	"206"	"FALSE"	94.33364	18.47804	0
"Coll0404"	0	2020	"207"	"FALSE"	139.86812	16.69499	0
"Coll0404"	0	2020	"208"	"FALSE"	105.26476	17.27571	0
"Coll0405"	0	2020	"209"	"FALSE"	94.5276	19.91829	0
"Coll0405"	0	2020	"210"	"FALSE"	65.48956	18.96249	0
"Coll0406"	0	2020	"211"	"FALSE"	120.08467	18.21555	0
"Coll0406"	0	2020	"212"	"FALSE"	103.3722	18.84742	0
"Coll0407"	0	2020	"213"	"FALSE"	96.13445	16.6443	0
"Coll0407"	0	2020	"214"	"FALSE"	62.80648	17.39778	0
"Coll0408"	0	2020	"215"	"FALSE"	100.44335	19.47962	0
"Coll0408"	0	2020	"216"	"FALSE"	107.73975	19.21018	0
"Coll0409"	0	2020	"217"	"FALSE"	59.65777	20.43935	0
"Coll0409"	0	2020	"218"	"FALSE"	72.89716	19.847	0
"Coll0410"	0	2020	"219"	"FALSE"	98.90702	18.69723	0
"Coll0410"	0	2020	"220"	"FALSE"	54.38005	19.18846	0
"Coll0411"	0	2020	"221"	"FALSE"	67.5188	21.28568	0
"Coll0411"	0	2020	"222"	"FALSE"	63.04321	19.45171	0
"Coll0412"	0	2020	"223"	"FALSE"	70.97132	18.23091	0
"Coll0412"	0	2020	"224"	"FALSE"	111.95881	16.42852	0
"Coll0413"	0	2020	"225"	"FALSE"	107.96982	20.30022	0
"Coll0413"	0	2020	"226"	"FALSE"	105.22296	21.43514	0
"Coll0414"	0	2020	"227"	"FALSE"	73.89765	21.40196	0
"Coll0414"	0	2020	"228"	"FALSE"	64.82076	20.81153	0
"Coll0415"	0	2020	"229"	"FALSE"	110.32458	19.90577	0
"Coll0415"	0	2020	"230"	"FALSE"	84.23763	18.50707	0
"Coll0416"	0	2020	"231"	"FALSE"	79.90781	16.16996	0
"Coll0416"	0	2020	"232"	"FALSE"	90.7649	14.60501	0
"Coll0417"	0	2020	"233"	"FALSE"	101.5353	18.63626	0
"Coll0417"	0	2020	"234"	"FALSE"	108.30002	19.33456	0
"Coll0418"	0	2020	"235"	"FALSE"	108.23211	18.07341	0
"Coll0418"	0	2020	"236"	"FALSE"	112.59016	20.02054	0
"Coll0419"	0	2020	"237"	"FALSE"	40.34992	19.4758	0
"Coll0419"	0	2020	"238"	"FALSE"	59.60287	19.32209	0
"Coll0420"	0	2020	"239"	"FALSE"	63.19849	20.19215	0
"Coll0420"	0	2020	"240"	"FALSE"	121.67053	20.07676	0
"Coll0421"	0	2020	"241"	"FALSE"	93.58952	18.37266	0
"Coll0421"	0	2020	"242"	"FALSE"	69.9416	19.88495	0
"Coll0422"	0	2020	"243"	"FALSE"	53.19347	18.69181	0
"Coll0422"	0	2020	"244"	"FALSE"	64.68217	18.84692	0
"Coll0423"	0	2020	"245"	"FALSE"	100.27103	19.85226	0
"Coll0423"	0	2020	"246"	"FALSE"	72.79881	18.87038	0
"Coll0424"	0	2020	"247"	"FALSE"	99.17916	18.28151	0
"Coll0424"	0	2020	"248"	"FALSE"	60.17179	17.04472	0
"Coll0425"	0	2020	"249"	"FALSE"	30.73915	23.25765	0
"Coll0425"	0	2020	"250"	"FALSE"	56.44725	21.61593	0
"Coll0426"	0	2020	"251"	"FALSE"	68.20974	19.0968	0
"Coll0426"	0	2020	"252"	"FALSE"	77.34233	17.87842	0
"Coll0427"	0	2020	"253"	"FALSE"	91.19827	18.62365	0
"Coll0427"	0	2020	"254"	"FALSE"	101.47509	18.57245	0
"Coll0428"	0	2020	"255"	"FALSE"	117.93295	20.29631	0
"Coll0428"	0	2020	"256"	"FALSE"	82.68892	21.23578	0
"Coll0429"	0	2020	"257"	"FALSE"	85.16337	18.81013	0
"Coll0429"	0	2020	"258"	"FALSE"	122.06949	20.1193	0
"Coll0430"	0	2020	"259"	"FALSE"	82.1854	19.19472	0
"Coll0430"	0	2020	"260"	"FALSE"	70.3375	19.18782	0
"Coll0431"	0	2020	"261"	"FALSE"	98.70197	17.95507	0
"Coll0431"	0	2020	"262"	"FALSE"	99.05248	19.11777	0
"Coll0432"	0	2020	"263"	"FALSE"	80.60871	19.43081	0
"Coll0432"	0	2020	"264"	"FALSE"	87.90785	20.85808	0
"Coll0433"	0	2020	"265"	"FALSE"	95.23833	20.17724	0
"Coll0433"	0	2020	"266"	"FALSE"	78.29806	18.20374	0
"Coll0434"	0	2020	"267"	"FALSE"	93.20531	20.15199	0
"Coll0434"	0	2020	"268"	"FALSE"	116.06479	19.34608	0
"Coll0435"	0	2020	"269"	"FALSE"	85.90886	19.33921	0
"Coll0435"	0	2020	"270"	"FALSE"	97.72418	17.877	0
"Coll0436"	0	2020	"271"	"FALSE"	93.23104	18.09228	0
"Coll0436"	0	2020	"272"	"FALSE"	80.26753	19.12698	0
"Coll0437"	0	2020	"273"	"FALSE"	70.94408	18.25905	0
"Coll0437"	0	2020	"274"	"FALSE"	83.03789	19.53793	0
"Coll0438"	0	2020	"275"	"FALSE"	127.45424	17.62348	0
"Coll0438"	0	2020	"276"	"FALSE"	107.03712	17.48194	0
"Coll0439"	0	2020	"277"	"FALSE"	86.13528	17.66555	0
"Coll0439"	0	2020	"278"	"FALSE"	96.99678	18.37148	0
"Coll0440"	0	2020	"279"	"FALSE"	70.73007	17.79513	0
"Coll0440"	0	2020	"280"	"FALSE"	78.30021	18.09997	0
"Coll0441"	0	2020	"281"	"FALSE"	94.59731	17.28509	0
"Coll0441"	0	2020	"282"	"FALSE"	106.38999	18.09265	0
"Coll0442"	0	2020	"283"	"FALSE"	85.14719	21.25828	0
"Coll0442"	0	2020	"284"	"FALSE"	52.30872	21.13866	0
"Coll0443"	0	2020	"285"	"FALSE"	88.50198	20.797	0
"Coll0443"	0	2020	"286"	"FALSE"	104.27099	18.96672	0
"Coll0444"	0	2020	"287"	"FALSE"	105.7592	18.6376	0
"Coll0444"	0	2020	"288"	"FALSE"	72.60554	19.6473	0
"Coll0445"	0	2020	"289"	"FALSE"	128.95312	20.71906	0
"Coll0445"	0	2020	"290"	"FALSE"	63.55625	20.1743	0
"Coll0446"	0	2020	"291"	"FALSE"	76.50012	21.12351	0
"Coll0446"	0	2020	"292"	"FALSE"	97.02203	21.07958	0
"Coll0447"	0	2020	"293"	"FALSE"	103.67017	18.67854	0
"Coll0447"	0	2020	"294"	"FALSE"	93.59067	19.05331	0
"Coll0448"	0	2020	"295"	"FALSE"	88.01365	19.96935	0
"Coll0448"	0	2020	"296"	"FALSE"	90.25656	19.09956	0
"Coll0449"	0	2020	"297"	"FALSE"	116.97711	19.5493	0
"Coll0449"	0	2020	"298"	"FALSE"	94.42228	19.4094	0
"Coll0450"	0	2020	"299"	"FALSE"	90.51359	18.58991	0
"Coll0450"	0	2020	"300"	"FALSE"	86.47818	18.39984	0
"Coll0376"	0	2021	"1"	"FALSE"	54.99232	14.708071	0
"Coll0376"	0	2021	"2"	"FALSE"	66.05114	13.869572	0
"Coll0377"	0	2021	"3"	"FALSE"	80.06444	12.172297	0
"Coll0377"	0	2021	"4"	"FALSE"	79.52915	13.042235	0
"Coll0378"	0	2021	"5"	"FALSE"	103.39923	13.160308	0
"Coll0378"	0	2021	"6"	"FALSE"	72.62796	12.717358	0
"Coll0379"	0	2021	"7"	"FALSE"	79.845	14.275006	0
"Coll0379"	0	2021	"8"	"FALSE"	80.2167	16.324872	0
"Coll0380"	0	2021	"9"	"FALSE"	91.39061	10.833567	0
"Coll0380"	0	2021	"10"	"FALSE"	121.66207	9.186135	0
"Coll0381"	0	2021	"11"	"FALSE"	75.62591	15.175731	0
"Coll0381"	0	2021	"12"	"FALSE"	73.25966	15.022481	0
"Coll0382"	0	2021	"13"	"FALSE"	60.3989	12.37379	0
"Coll0382"	0	2021	"14"	"FALSE"	77.14697	13.680571	0
"Coll0383"	0	2021	"15"	"FALSE"	63.23364	13.8337	0
"Coll0383"	0	2021	"16"	"FALSE"	63.12268	14.052334	0
"Coll0384"	0	2021	"17"	"FALSE"	94.6883	13.018964	0
"Coll0384"	0	2021	"18"	"FALSE"	84.01056	14.373356	0
"Coll0385"	0	2021	"19"	"FALSE"	76.41522	12.784582	0
"Coll0385"	0	2021	"20"	"FALSE"	79.71328	13.097889	0
"Coll0386"	0	2021	"21"	"FALSE"	78.98201	14.572537	0
"Coll0386"	0	2021	"22"	"FALSE"	93.90016	13.962043	0
"Coll0387"	0	2021	"23"	"FALSE"	64.84003	13.86558	0
"Coll0387"	0	2021	"24"	"FALSE"	75.82769	12.20098	0
"Coll0388"	0	2021	"25"	"FALSE"	92.64719	14.904019	0
"Coll0388"	0	2021	"26"	"FALSE"	104.54775	14.734598	0
"Coll0389"	1	2021	"27"	"FALSE"	111.7484	12.808735	0
"Coll0389"	1	2021	"28"	"FALSE"	120.59243	14.038179	0
"Coll0390"	0	2021	"29"	"FALSE"	92.88167	14.359213	0
"Coll0390"	0	2021	"30"	"FALSE"	72.55184	14.624552	0
"Coll0391"	0	2021	"31"	"FALSE"	76.62292	10.848708	0
"Coll0391"	0	2021	"32"	"FALSE"	80.4086	10.481668	0
"Coll0392"	0	2021	"33"	"FALSE"	62.50047	12.107203	0
"Coll0392"	0	2021	"34"	"FALSE"	66.30597	10.934347	0
"Coll0393"	0	2021	"35"	"FALSE"	60.26555	13.545494	0
"Coll0393"	0	2021	"36"	"FALSE"	42.51775	13.511442	0
"Coll0394"	0	2021	"37"	"FALSE"	103.0093	13.668391	0
"Coll0394"	0	2021	"38"	"FALSE"	85.25901	13.694252	0
"Coll0395"	0	2021	"39"	"FALSE"	81.47792	14.737905	0
"Coll0395"	0	2021	"40"	"FALSE"	86.09207	13.951555	0
"Coll0396"	0	2021	"41"	"FALSE"	83.42806	11.188433	0
"Coll0396"	0	2021	"42"	"FALSE"	83.59669	12.547542	0
"Coll0397"	0	2021	"43"	"FALSE"	67.02024	13.957304	0
"Coll0397"	0	2021	"44"	"FALSE"	78.75021	11.784623	0
"Coll0398"	0	2021	"45"	"FALSE"	34.46457	15.96466	0
"Coll0398"	0	2021	"46"	"FALSE"	72.55621	15.432307	0
"Coll0399"	0	2021	"47"	"FALSE"	77.57403	10.736581	0
